ID,Class
56314,2
64926,2
104395,1
123219,2
128924,2
115853,2
177938,2
47574,3
99901,1
162988,3
96268,1
128793,1
192252,2
117723,2
106255,2
53425,1
98210,1
16711,2
197843,2
177698,2
89122,2
70986,3
162616,2
110159,3
78816,3
157948,2
80913,1
9674,1
45394,3
193679,3
131164,2
37719,3
63310,3
4161,1
149039,2
79060,3
169730,1
46322,2
60243,1
137952,3
66412,2
76498,2
198310,1
170808,3
133882,2
6031,2
188744,1
11905,2
12536,1
179101,2
102495,2
114685,2
185173,1
98607,3
175003,1
86806,2
43729,3
125526,1
83453,2
100928,2
46781,3
93237,3
103798,3
112409,2
149789,1
35534,3
106697,1
56708,1
7121,2
194484,3
85010,3
9582,3
182049,1
19473,3
70061,2
181545,1
180685,3
102231,2
128923,2
103719,2
171948,2
137477,2
155892,1
198875,1
60804,3
81599,2
18700,1
85588,2
19010,1
187044,2
16435,1
114321,3
37412,2
79940,2
201724,1
58176,1
24298,2
180300,3
159536,3
108040,3
154814,3
19395,1
211863,3
24984,3
168791,2
131974,3
114879,1
94988,3
154557,3
138693,3
207675,3
14605,2
66290,2
75189,2
144841,2
208000,2
171533,1
30994,1
166645,1
148122,1
106655,1
144381,2
211415,3
82618,1
98169,3
117034,3
37755,1
82016,3
31194,2
142245,1
107440,2
146373,3
164322,3
96857,2
131356,2
210309,1
190248,1
101021,1
31256,1
104228,2
201930,3
184108,2
95233,3
196794,1
196542,3
47737,2
4753,2
44622,3
95755,3
4784,2
27014,2
185019,2
29368,1
212187,2
143370,2
18748,3
30283,1
98421,1
179202,3
176823,1
96246,2
68810,3
86876,2
121032,1
57453,1
181098,1
168901,2
86652,3
8873,2
183574,1
100620,3
161032,1
135168,2
157561,3
1285,1
74008,1
29450,3
197553,3
70430,1
59259,3
60728,2
197714,1
175423,2
110169,1
102552,1
130628,1
152202,2
209478,2
7442,3
171147,1
182811,1
3319,2
37318,3
86406,1
173555,1
182670,3
90245,2
118073,3
86105,1
63829,3
141035,3
80073,1
19103,1
147916,3
146924,2
138285,1
169865,1
3689,3
4387,2
17868,3
185598,2
19179,2
163548,1
106197,3
176418,1
23549,3
111615,2
115253,2
62512,3
70722,1
42913,2
191549,1
162624,3
172448,1
104656,2
17799,3
118256,3
68146,3
170289,1
41359,1
182146,1
148759,1
173742,3
211540,2
191435,1
199870,1
31868,3
20831,1
11238,2
205391,3
107007,2
43899,3
187668,2
153182,1
164433,1
174531,2
88726,3
109753,1
149384,1
161220,1
169579,3
211691,1
8552,3
110037,1
49987,3
144686,2
68433,1
35727,2
201636,3
99871,1
109867,1
46412,1
100338,3
101007,2
54419,3
54921,1
64317,2
203669,2
18081,2
157304,3
57571,3
8715,2
136620,1
79472,2
100390,3
106720,3
22977,3
54556,3
112224,1
151082,2
86586,3
71802,2
205717,2
22858,2
77147,3
89476,3
195712,2
66767,2
127456,3
94892,1
96939,2
55523,1
86982,2
82908,2
204796,1
75702,3
41624,1
86950,3
80809,1
6760,1
127636,1
120269,1
9177,3
115235,3
165783,2
185143,3
186944,1
100380,2
187382,3
191786,1
164593,1
192735,2
186913,1
65367,3
157218,1
141549,1
30727,3
33065,1
74648,1
45265,2
77187,1
177213,2
125517,1
73877,3
106756,3
158076,3
33528,1
54913,2
48242,1
62945,2
73506,1
131722,2
203606,1
155913,3
179162,2
82450,3
8895,3
116654,1
142391,1
105508,1
139830,2
212998,3
186772,2
127026,1
11798,3
166555,3
94983,3
65051,3
37231,1
78692,2
202740,1
181244,1
76664,3
97087,1
119197,3
191152,2
160243,3
68461,1
135562,2
98092,3
140885,2
33614,3
197227,1
151348,1
131562,3
119326,2
66930,1
124272,1
208424,2
7625,3
182653,3
84501,2
142484,1
161339,2
120901,1
160433,3
86614,1
23153,1
2606,1
38843,2
101023,2
37176,3
177604,1
9212,1
179297,1
53213,2
35790,2
43408,3
114152,3
210711,2
66153,1
126095,2
203338,1
9796,2
17179,1
98053,2
153920,1
141195,1
92111,1
197533,2
142429,3
149735,1
43015,1
17786,3
91902,2
165455,3
208475,1
180648,2
51029,2
73236,2
3451,2
170989,1
39554,1
98936,3
86924,1
179175,2
24190,2
111214,3
68635,1
191980,1
188056,3
163888,3
194191,1
13403,1
37641,2
10405,3
27281,1
123297,1
187995,3
78392,3
49801,1
16317,2
177094,2
178527,3
177189,3
207688,1
4829,3
191755,3
123049,1
92936,2
59133,3
96212,2
115823,3
145700,1
34780,3
33542,3
111265,1
48805,1
191674,3
162452,2
26681,1
180246,2
158722,2
119367,1
8078,2
41742,2
36135,1
197386,1
16394,2
205182,3
191306,1
105789,3
53964,3
29812,1
116169,1
205952,3
49936,1
68321,2
12686,3
80372,3
120254,2
171573,3
16580,2
200233,1
24034,1
182918,3
20596,1
142091,1
392,1
153184,1
196807,1
100523,3
67577,2
105993,2
158724,2
35593,1
17815,2
17835,2
1275,3
25313,1
19912,3
93942,2
199773,1
80722,3
100209,1
171760,1
179753,1
175097,3
95538,2
80584,1
35227,3
115757,3
23081,2
89714,1
191499,1
121010,2
158288,2
208903,1
163191,2
138653,1
26177,1
171703,1
142755,1
185348,1
115169,1
56643,2
64326,1
93112,2
43065,1
123772,3
43594,1
63572,1
54977,3
101528,2
43035,3
208003,2
46952,2
98183,1
24749,1
212353,3
192399,3
33409,3
82970,2
14671,1
21636,2
134441,3
75405,2
72901,2
179454,1
192451,1
199878,1
64087,2
5065,3
154168,3
138537,1
153024,2
74396,3
143034,1
108388,1
94818,3
130145,3
142042,3
32586,2
125753,1
40043,2
161597,1
56210,1
91165,1
15645,1
109900,1
210157,2
75716,2
28207,1
154563,1
16643,3
33150,3
48296,2
23044,1
200815,2
36860,3
70477,1
111306,1
120684,3
12878,3
158649,1
76182,2
101836,1
134500,3
10735,2
54246,1
1449,3
139904,3
207468,2
92838,3
101409,1
97281,3
33119,3
66631,2
193257,2
19549,3
186261,2
124887,3
53124,2
144246,1
56016,2
19268,3
173350,2
115085,2
175955,1
50128,3
77014,3
183445,1
90536,2
200502,2
96928,2
147170,2
28490,3
72820,2
37970,3
209130,2
23651,3
50660,2
211133,3
53920,3
8818,1
190635,3
162274,1
111977,2
129266,1
29226,3
36168,3
200624,2
130857,1
204336,1
171345,2
55944,3
201194,1
63913,2
134432,2
86062,1
156715,1
212037,2
3528,2
84019,2
109083,2
143049,1
123805,3
72483,3
35031,2
52025,1
53585,3
129419,2
122180,2
200882,1
178747,2
70390,3
45146,3
112907,2
153743,3
65043,3
55035,1
46424,1
24300,1
194733,3
25895,1
123366,2
198249,1
86444,1
72310,1
164143,2
63608,3
42438,1
170490,1
165340,2
61127,2
94954,3
15861,2
163950,2
59690,2
65405,3
167163,2
195560,2
205036,1
110157,3
212968,2
178220,2
14834,2
101681,1
57650,2
151178,3
104811,3
115015,1
13836,2
79791,2
197627,2
106445,2
196121,2
14710,3
82411,1
28296,2
147388,3
209227,2
192269,3
105980,1
39189,2
193986,2
136318,2
185415,2
106975,3
26694,2
162292,2
191079,1
199450,2
58445,3
102716,2
21887,2
27630,3
191254,2
122012,3
10139,2
109354,3
99355,2
98341,2
169409,3
47271,3
147187,1
87439,1
45115,3
102103,2
16834,3
180740,2
140700,2
138910,1
199566,2
82423,1
72247,2
204553,1
186864,1
188231,3
80107,2
29704,1
174657,2
30881,3
88101,3
140654,3
210086,1
67254,2
47617,2
85523,1
101089,2
137877,2
155067,3
162896,1
165231,2
166507,3
178292,1
149104,3
156420,2
86117,1
56741,3
114759,3
177909,3
25613,3
120464,3
153102,2
175320,3
10643,2
8730,3
90967,2
80340,2
165723,3
112299,2
12654,2
63194,3
34960,3
81755,2
140997,1
129662,2
77294,1
91954,3
17346,3
15994,1
61454,2
5,3
104019,1
135913,3
139257,1
167229,3
182743,1
110905,1
103047,2
59281,1
38659,3
165395,1
147854,1
130847,3
38247,3
152199,2
106592,2
47854,2
174528,2
94731,1
163553,2
161728,2
204272,2
191754,1
203093,1
112841,3
135712,2
4879,2
119554,1
17784,1
180149,3
67573,1
48150,2
25007,1
63181,3
36113,3
169509,3
143973,1
19575,3
58179,2
125548,1
190869,1
139739,2
91927,3
171845,2
110310,3
124873,3
27590,1
98085,3
86497,2
43946,2
22388,3
31791,3
141836,1
197544,1
65183,2
34092,2
93136,2
105890,1
207700,2
61251,3
52887,2
41900,1
96041,2
111324,1
135032,3
65402,2
61424,2
73839,2
78054,3
188117,1
181468,2
21817,1
467,3
100506,1
92133,2
176181,3
112302,2
187829,2
95476,1
37367,1
150489,3
158158,2
180917,3
155588,2
115199,1
117613,2
148755,2
19254,2
78946,3
30226,3
180923,3
58190,2
118861,3
176372,3
65464,2
206889,3
92717,2
27458,2
148599,1
151398,3
1655,1
134209,2
49521,2
97792,2
188586,1
7569,3
90476,3
86627,2
23830,2
190906,2
17191,1
76401,1
28293,3
188194,1
194637,1
72559,1
53791,3
42924,1
110155,1
22094,2
389,2
68496,1
71151,2
31079,3
134580,1
196778,3
30344,1
37357,3
204349,3
54057,2
180897,1
53303,3
28819,2
174729,1
193934,2
181425,2
353,2
135061,1
49135,2
17499,2
64463,1
65263,1
202225,3
175880,2
120091,2
126234,1
210267,1
90407,2
146397,2
42240,3
198153,1
6150,1
59471,3
44987,3
89894,2
121722,2
17259,1
206852,3
165381,1
166120,2
47731,1
64278,3
159682,3
156534,3
207010,3
211891,3
131072,1
59438,3
127102,1
170954,3
105443,2
48625,2
24759,3
54947,1
45748,2
81656,3
189629,1
105060,3
189525,2
142304,3
159261,3
84238,3
32030,1
35801,2
90284,1
125725,1
56829,1
18444,2
159444,2
29084,1
99430,2
10375,3
181196,2
140246,1
85971,3
136877,1
152226,3
82002,2
159205,1
27036,2
210786,1
114722,2
51432,2
44253,3
23989,2
182369,1
58793,1
17740,3
84092,2
184525,3
139998,1
8691,2
81873,2
132599,3
16115,1
100325,1
124255,2
128182,3
50514,1
209117,3
148263,1
25673,3
44014,1
27813,2
21655,2
112916,1
178486,3
113604,2
136254,3
12584,2
103321,3
172748,2
148528,1
88752,2
30731,2
120,3
144941,2
11755,3
32168,1
198441,3
15985,1
77390,1
52848,2
121211,2
174246,3
46068,3
88863,3
40402,2
96315,3
132062,1
7732,1
113420,3
193104,1
99283,3
24416,3
31179,1
12108,3
108091,2
83305,1
155082,3
52147,1
194596,2
73714,2
88843,3
112612,2
6875,3
191028,2
79883,1
211781,1
88344,1
10073,2
72842,1
149738,2
160409,2
8440,2
33102,2
76798,2
3316,2
112618,2
183880,1
44518,3
128020,2
28896,1
108629,3
82950,2
157394,2
212560,1
1139,2
170670,1
197552,1
165295,1
27707,2
18446,3
192932,1
110890,1
142547,1
131532,3
22535,2
59057,2
85964,1
45797,1
8423,1
182762,3
156382,2
110073,1
164825,3
211263,3
139599,3
112096,2
172507,2
191220,2
156872,2
177243,3
188422,2
165243,1
13372,1
212188,2
14975,3
143733,2
211231,2
37724,1
87193,3
191432,2
59860,1
169786,3
158189,2
18531,3
87317,3
56674,3
16802,1
97853,1
33103,1
91728,1
34824,3
132689,2
11987,3
35406,2
190553,2
184222,1
174757,2
142588,3
76207,1
213196,1
202362,3
3721,2
56072,3
27060,2
117079,2
176974,3
202959,2
150995,3
100104,3
70844,2
211661,3
79538,2
7375,3
2378,1
86840,2
15365,3
16181,2
112792,1
68769,2
84411,2
157310,3
144857,3
113163,3
156208,1
74510,2
155598,3
57911,1
22238,3
60973,1
105746,3
148009,1
177702,2
90051,3
173012,3
145029,1
97930,2
77598,2
49963,2
28051,1
1793,1
140648,3
69848,3
85194,2
16735,3
42200,3
151821,1
122151,1
65415,1
46156,1
164338,2
23208,3
146374,3
196350,1
138763,2
135012,3
138586,3
153709,3
157922,3
158907,1
206651,1
137245,2
81791,2
171632,1
108452,2
9616,3
197438,3
115870,1
155867,3
203470,1
207593,1
198742,2
24275,2
7861,2
28691,1
107697,1
18877,1
141488,1
123521,2
93983,1
141783,3
137964,2
28096,3
212278,1
114335,2
76115,2
31057,2
42955,2
26406,3
204734,2
167565,2
156125,3
63560,1
56320,3
163662,2
118911,2
110562,3
24509,3
73395,2
140960,1
198805,2
71585,3
11466,2
131470,1
147250,2
184531,2
158150,1
77412,3
195101,2
175381,1
171437,2
192715,1
213006,2
176714,1
133229,2
159665,2
137082,3
113617,2
100058,3
32710,3
66288,1
56872,3
123238,1
59090,2
177773,3
96203,1
28822,3
61457,3
94869,1
51832,2
58696,1
111571,1
99745,3
121182,1
72984,2
83169,2
60486,1
200345,3
152674,2
208404,2
125551,3
198078,2
199170,2
48488,2
196710,3
77520,2
151265,1
40887,2
91048,1
131081,3
78198,3
96151,2
155042,3
58399,3
73088,2
35090,3
127160,3
108020,3
74876,3
98877,3
157981,3
59815,3
144739,2
162264,3
105740,1
157177,1
359,3
13622,1
144263,3
106995,3
28464,3
165654,3
85615,2
63851,2
38009,1
104602,2
8620,3
1559,1
53691,3
98764,1
151891,1
193086,3
184243,2
185033,2
137769,3
32079,3
115415,3
107777,3
65114,1
12910,1
156326,3
101536,2
15058,3
2093,2
22008,2
12617,2
196716,3
93750,3
105532,3
126593,1
184218,2
69783,3
28150,1
64563,1
64162,3
81709,3
148681,2
13172,2
40738,1
112337,3
196458,2
200859,2
191433,2
146872,3
45199,1
94119,3
146276,3
201973,3
158536,3
147379,3
29331,1
28328,2
2547,2
93096,1
113269,2
93716,1
189072,1
30262,3
164598,1
9148,2
210338,2
168089,2
175052,1
105332,3
195220,1
56201,1
137086,3
103584,3
141149,3
84470,1
41380,3
163238,3
125313,3
114719,1
162661,1
52210,2
61408,2
127386,1
4558,1
103851,1
188515,1
202728,2
111346,1
105901,3
70438,3
135636,3
120284,1
113116,2
80799,3
93915,2
174425,2
37883,1
7673,1
43227,3
69385,2
72459,1
116888,3
141463,2
95998,3
107091,1
3401,1
101450,3
180767,3
206434,1
41263,3
9337,1
148988,2
16332,1
200256,3
30963,1
74706,2
180440,1
45840,3
86975,1
85412,1
89208,3
139394,2
186703,3
168145,2
170542,2
191660,3
211926,1
10499,2
67731,1
134287,3
55510,3
35555,2
46843,3
28346,3
195530,2
45816,2
139883,3
207027,2
151142,2
128736,3
193719,1
159196,3
107107,3
131755,2
110,2
180937,2
41835,1
70674,3
125660,1
26682,1
9282,1
103514,2
149348,1
48832,1
164675,2
136661,3
139800,1
58102,2
92767,3
36759,1
3230,2
4860,3
104844,2
131203,1
115131,1
166495,1
209931,2
30562,3
205566,2
137783,3
190205,2
129236,2
53472,1
114757,2
70182,2
136966,1
181026,3
188321,1
155948,2
29197,2
4850,1
175081,3
163384,1
155180,3
177898,2
75124,1
82843,2
98621,3
178295,1
60884,1
27654,1
102527,1
21165,2
152952,2
124096,1
75255,1
42625,2
184578,2
187675,2
149196,2
186006,1
182059,3
114243,3
127239,3
158326,2
8850,1
124474,1
195507,1
98336,2
202552,3
34072,1
93641,3
40229,3
84408,2
168304,3
73360,3
41162,3
121085,1
161379,2
22624,1
129418,3
101215,1
34421,2
20021,1
100528,2
92075,1
176191,3
68906,1
166558,3
7700,1
158515,2
38291,2
147018,3
108019,1
200995,1
20795,3
65235,3
202139,1
64181,2
61273,1
99099,3
192828,3
21752,2
144148,2
149928,2
210494,1
111753,2
123941,2
111968,1
112828,1
51806,2
150830,1
92073,2
71885,1
184208,1
17041,2
102839,3
180679,3
68588,2
111099,1
176198,3
119486,3
128091,1
188499,3
199744,1
178922,2
191446,3
190050,2
149388,3
112941,3
124540,1
147613,2
182079,2
22206,1
197420,2
5494,1
126456,3
107958,2
72861,3
74391,2
103468,2
21917,2
73798,2
189359,1
160688,3
145600,3
121985,3
159451,1
135837,3
23063,2
27741,1
32484,1
192380,1
80274,3
150473,1
84852,3
37530,2
53190,3
124647,3
45941,2
61778,3
64198,1
208398,1
191951,3
121227,1
186046,3
58166,3
22855,2
81668,2
39018,1
110792,1
184351,1
6661,1
79062,2
177304,3
151071,2
57196,2
58469,3
121029,2
183456,2
147750,2
185286,3
2459,2
33307,3
53129,3
118822,3
83360,1
97779,1
10571,2
11488,2
88205,2
133689,2
134717,1
125113,2
69144,1
156110,3
119349,3
14618,1
43188,2
72577,1
167910,3
55145,1
34444,1
196639,2
105568,2
79989,3
72305,1
193299,1
93085,1
65207,1
56772,2
187278,1
29121,3
7145,1
44503,1
209997,1
141826,1
90206,3
27186,1
98075,1
146414,3
152518,1
96434,1
212463,2
137346,3
118051,1
66716,3
110227,3
160041,2
82013,3
116045,3
156152,3
205322,1
148627,1
200655,3
37839,1
104471,1
94952,1
108394,2
206671,3
183678,3
207150,3
32494,2
108278,1
180115,3
153360,3
154176,1
144955,3
54058,1
132564,1
187336,2
13558,3
171384,2
207813,3
194582,2
83333,3
113098,3
131485,3
2203,3
80563,2
43347,3
86791,3
57126,1
10215,3
176674,2
49976,3
118960,1
37896,1
37595,2
56515,1
45100,3
106103,3
100270,1
208563,1
44560,2
204172,1
14571,2
104173,1
132826,2
172758,3
145791,2
45339,2
168101,3
177342,3
66365,3
12172,2
24760,2
17737,2
67558,1
139495,3
170024,3
93088,1
199801,1
56761,3
11844,3
141219,3
95477,1
136623,3
181819,3
190737,3
84084,2
203949,1
14005,2
30720,1
204900,3
126125,2
84691,3
180170,3
60345,3
210287,1
116054,1
188756,3
130538,2
116344,2
53965,1
155132,2
42892,1
85633,2
108437,3
175111,3
61021,1
110852,1
126647,2
174783,3
118566,1
156505,3
38789,3
3110,1
43782,2
143009,2
121388,1
77447,3
83634,3
61479,2
210903,3
168957,2
102278,1
158743,2
106651,1
12493,1
28585,1
193755,3
19823,1
72270,2
96378,2
207979,3
32098,2
10732,1
116488,1
197837,3
16465,3
24144,3
174880,1
27425,3
81615,2
14547,3
57332,3
26403,2
123978,2
59717,2
72244,1
202330,3
156614,2
112538,3
128910,1
196901,3
530,1
42882,2
169007,1
33666,3
153440,3
78430,1
49152,2
125840,2
22108,2
156094,2
153792,2
127632,1
142309,2
111503,3
174612,1
84802,2
176197,2
19894,2
8062,2
144728,3
195753,1
182386,3
34080,1
57363,2
76176,1
175997,3
93356,2
103833,2
127445,1
79882,3
135668,3
17271,3
171681,2
166058,2
144065,2
103490,3
191497,2
47752,3
181701,3
173972,2
91303,3
179173,1
184388,2
140088,2
209444,2
34971,2
13138,2
54379,3
165784,2
144018,3
153527,1
99457,3
181467,3
126768,2
196990,2
2465,2
74850,2
36449,1
113370,3
96030,1
196977,2
62286,2
72107,3
170343,2
192518,2
198032,1
92537,2
125646,2
39556,3
53248,3
162961,1
88242,3
102076,1
194425,1
65258,1
172220,2
9922,2
86124,1
174403,1
108311,2
115347,2
20718,1
107031,3
179309,3
92774,3
136388,3
200911,3
211328,1
30140,1
36309,1
71433,1
53075,1
1934,3
208672,2
64194,3
126652,1
138908,1
173942,2
26895,3
150884,2
166923,3
51394,1
105693,2
167807,1
8761,3
47246,3
125636,2
82935,2
69514,3
136491,2
39195,3
27400,1
208091,1
111159,3
28080,2
35718,3
78233,2
135554,2
212238,2
3562,1
172517,3
7826,3
72253,2
33824,2
193831,2
202976,2
155568,2
94576,1
44701,1
75324,1
39784,1
211942,3
53200,1
1840,3
181485,2
138212,3
51581,1
27647,2
92984,2
180023,2
108760,1
211482,1
48437,2
197961,3
139526,3
23918,1
170401,3
71410,2
46540,1
171475,3
176740,3
149610,1
61249,1
118766,3
197406,3
98642,1
40094,1
39994,2
118984,3
206132,1
181709,2
162214,2
39149,3
96728,1
41274,1
197800,3
841,1
30796,3
35094,2
8596,1
61629,2
130199,2
20514,3
200299,3
86002,1
94353,2
4139,1
158145,3
63362,2
2422,2
68617,1
58694,1
209870,1
23175,1
90762,1
189389,2
149176,1
53283,3
142017,2
99995,3
120813,3
65992,1
50793,2
61129,3
188488,1
143224,3
58564,3
59428,3
182487,2
56049,3
103650,1
202321,3
101660,3
53963,3
22759,2
199176,1
200982,3
73414,1
62619,3
48633,1
92700,3
178210,2
155992,3
61900,3
200080,1
104399,2
117945,1
49288,1
120823,1
6266,1
48666,3
178248,2
110643,3
59270,1
59549,2
85908,2
95874,1
79700,2
75916,2
29439,2
28995,3
47971,1
151201,1
160845,3
71289,2
139847,3
75463,1
111804,2
161861,2
102109,1
157001,3
54776,1
38245,1
192934,1
140156,1
45166,2
74117,1
178506,2
137519,2
30195,2
89128,2
105716,2
190143,1
24045,3
7473,1
58633,1
207149,2
130459,1
182946,1
114351,2
25596,1
173116,2
66377,3
50469,1
119325,1
210947,3
38797,1
185946,3
955,1
183823,2
161336,2
160760,1
69105,1
23544,3
56449,2
119014,2
115183,2
82711,3
141675,3
145388,2
129909,2
66352,1
88175,3
158978,2
156559,3
55334,2
102750,2
168969,1
138278,1
63012,1
4406,3
99532,3
79926,1
135159,2
154082,2
10841,1
31897,3
190634,1
3990,3
202422,1
47524,1
179340,1
79216,3
91161,3
173027,3
75009,3
58527,3
208325,2
78651,2
69965,1
39703,2
197692,2
69004,3
206599,3
82319,3
76969,1
204993,1
148384,1
46301,1
39979,2
37089,2
24053,1
210954,2
177229,3
178450,2
39939,3
106077,1
40295,3
81822,3
87914,2
65872,1
13085,3
47895,2
62380,1
31387,3
124720,1
58045,1
63816,2
113195,1
4456,2
138204,1
89575,1
137144,3
49445,1
59863,3
152608,2
93743,2
881,1
207539,3
163046,2
13965,2
71875,2
169470,3
33262,1
80117,3
127845,1
153484,2
167866,3
40184,1
21202,3
212955,3
53929,3
17724,1
136448,3
79124,1
26174,2
115381,1
2891,1
97568,3
130417,1
23722,1
44423,3
167272,2
67364,1
33776,3
100802,2
183511,1
845,3
89116,1
13902,1
112389,1
70701,1
31460,1
97856,2
118333,2
85118,2
31457,1
90393,1
171201,3
212705,2
165817,2
123640,2
155110,1
23801,2
114743,3
64271,2
20558,2
79798,2
171514,2
198602,1
127508,2
70810,1
138579,3
35405,2
102213,2
148082,2
27293,3
187112,3
95441,3
141786,3
71117,1
123952,2
116114,2
110240,2
61200,3
87679,2
160346,3
75062,3
197931,1
184119,1
517,2
185358,3
210808,1
83138,1
55910,2
30035,3
211237,3
179554,2
136064,1
115819,3
161939,1
190010,2
206695,2
21689,3
79108,1
14614,2
10417,1
18532,1
8946,1
4178,2
208316,1
166843,3
199678,2
29661,1
53417,2
185195,3
176422,1
102070,1
102025,2
175288,2
60249,3
116817,1
94115,3
172044,2
28127,1
32180,1
20662,2
100381,3
138951,3
128783,2
20894,2
111386,1
128029,2
91910,2
99539,3
91152,1
64737,2
146370,1
42397,1
118962,2
149985,3
143693,2
144811,3
199339,2
104933,1
132478,3
68319,2
211298,2
61225,2
19011,1
187776,1
168826,1
33462,3
23367,3
20592,1
36822,2
20799,1
179167,1
30402,3
194978,1
78854,3
142672,2
203138,3
207505,1
8885,3
186435,2
139719,1
116086,3
23390,3
33094,1
209701,3
184313,3
153346,1
195726,3
959,2
171101,1
151760,2
95681,3
165364,3
82047,1
105191,2
141513,2
51220,1
76728,3
204117,3
174258,3
88138,3
31796,2
205667,2
69,2
203054,1
30861,3
48483,2
11915,1
151835,3
155729,2
202072,1
42454,2
137229,2
9294,3
26950,1
174625,3
22568,1
200968,3
157797,2
64457,2
83779,3
125314,2
2611,2
43221,1
188730,2
135842,1
188823,2
5261,1
156328,3
37701,1
50636,2
113569,2
193356,3
13492,2
87388,2
165114,3
200057,1
178878,1
95708,2
57559,1
16938,2
82923,3
78881,2
212143,2
26586,1
107307,3
25425,1
61047,3
129158,2
121286,3
20486,2
164821,2
71940,3
176107,2
102625,3
49741,3
194382,2
59835,2
124104,3
184217,1
10994,3
116299,2
5164,1
27440,3
116783,3
91662,2
190865,3
136115,3
132529,2
2595,2
62194,1
23479,3
4917,1
164321,2
137768,2
69484,1
102733,3
113823,2
26685,3
208690,3
197266,1
21754,1
98434,3
70770,2
75254,3
174337,2
108598,1
35423,3
5546,3
89519,3
177113,3
154475,2
190057,2
181273,3
208809,1
202647,3
20731,1
9069,1
188397,3
164604,3
130473,3
24939,2
147441,1
66257,3
186040,3
63233,3
121628,2
49014,3
1013,2
128203,2
61514,3
45962,2
156967,2
77697,1
38665,1
77317,2
82457,1
45274,3
88875,1
45090,1
102001,1
18836,3
205147,1
165144,2
4140,2
132331,3
194179,3
142922,3
86852,1
103046,3
20837,1
22745,2
128493,1
205268,1
94788,3
108296,1
150145,1
208880,2
70939,3
174581,2
9255,1
51462,3
57275,2
109685,2
182573,1
200494,3
142698,1
71192,1
163896,1
22024,2
110401,1
120870,3
65668,3
13411,1
191591,1
27491,2
33586,1
133083,3
92905,2
78378,3
193091,1
144712,1
174168,1
35503,1
177218,2
58337,2
14084,2
124556,2
191544,1
157395,2
21653,2
105728,3
96440,1
35007,1
185795,2
205431,3
187376,2
16504,1
195003,1
211364,2
192385,3
204071,1
122157,1
86563,2
159526,2
45714,1
174888,1
166488,2
5370,3
34689,2
310,2
179512,2
88483,3
203607,3
37492,3
53433,3
116272,3
14560,1
159911,3
196129,2
101460,1
21252,1
54844,3
78045,1
129428,3
163781,1
59256,3
32978,1
97729,1
27038,2
159273,2
66428,1
202162,1
115920,3
168220,2
143447,1
88333,3
126072,1
142674,1
19313,3
171180,2
98229,3
85623,2
207924,2
109620,2
191147,3
156729,3
114620,3
169255,2
96750,3
44356,2
136581,2
28123,1
63783,2
209440,2
181304,3
131398,3
59258,3
176576,3
5738,1
80333,3
177820,2
206920,1
21171,2
98836,2
7959,3
128052,3
207646,2
11985,3
52436,2
152184,1
120275,2
175470,1
118741,1
85207,3
99309,2
75810,1
167604,1
156200,3
141729,2
135292,3
116301,3
203308,3
122554,1
155156,1
151543,1
28858,2
202894,2
189482,1
29656,2
152411,1
486,3
39439,1
189102,2
15150,1
114691,1
185366,1
171677,2
207367,2
195992,3
45886,2
159307,1
63872,2
175688,2
207661,1
187711,3
208185,3
196359,2
45301,1
1618,3
159435,1
156099,3
117701,3
201421,2
85584,1
13413,2
68778,3
64460,2
184876,1
101039,2
25611,3
132927,3
39579,1
72388,3
158963,1
180793,1
87139,3
1856,3
93569,1
182302,2
88858,3
62719,1
175040,1
54478,2
104693,2
123395,3
20286,1
124944,1
201566,2
100169,2
36756,2
56275,1
82485,3
161926,2
197023,1
142034,2
205526,1
41647,3
147540,3
9879,1
160455,2
142196,2
114640,1
103441,3
75636,3
21218,1
194322,3
211158,2
139357,2
52251,3
63693,1
12239,1
12000,2
205167,2
179496,1
164597,2
153813,2
139338,3
7242,3
141381,1
46469,2
111119,3
169372,3
146846,2
138655,2
99136,2
77386,2
131482,1
68952,1
208182,1
89877,3
57302,1
107971,3
123426,2
145691,1
134662,3
22115,3
163010,2
34105,2
126515,3
110765,1
123970,3
119839,2
93590,2
9500,3
168466,1
158185,3
153161,3
123948,1
120763,2
67975,2
78553,3
162621,3
185533,3
102259,3
66191,1
97776,2
158292,1
93496,2
1692,3
19407,2
71478,3
69456,2
5472,2
156756,3
187841,1
5153,3
1576,2
22871,1
111416,2
73958,1
126134,3
3444,2
40425,3
67322,3
59869,1
192102,2
14398,3
99807,1
12049,1
104235,1
102389,1
105432,1
80034,1
171839,3
75724,2
56406,3
83135,1
168766,1
30389,1
76480,3
52669,2
60812,1
9570,3
82948,3
8287,3
173463,3
17102,1
81408,1
173573,1
37162,2
145239,1
67055,1
111492,1
35294,1
151357,2
117098,1
158269,3
10826,3
69125,1
131639,2
153500,2
185854,2
105155,3
86650,2
149020,1
125837,1
163175,2
177785,1
180033,1
42033,1
109699,3
55808,2
131429,3
137572,2
35181,3
157135,2
155306,1
129184,3
108319,2
44589,3
44033,3
81047,2
122400,3
203408,2
106004,1
159075,3
27766,1
188859,3
146729,2
138834,3
13640,1
204378,1
177216,1
99100,3
124839,2
185552,3
12709,2
103106,1
49612,1
137416,3
826,2
40545,2
209513,1
70652,3
9099,1
97619,3
85699,2
149093,2
135222,2
204153,2
39218,2
61658,2
174174,2
75264,1
126633,1
112018,3
100399,1
122665,2
65618,3
